INDMusic Channel Report
June 2014
MILKMAN

Partner Views are: 0
Non-Ad Requested Views: 0
Partner Revenue is: 0
Partner Ad Enabled Views are: 0
Partner Thousands of Ad Enabled Views: undefined
CPM: N/A
INDMusic Percentage: 0.1
Partner InDMusic Fee is: 0
Total Partner Earnings: 0

UGC Views are: 26058
UGC Revenue is: 29.520642000000006
UGC Ad Enabled Views are: 21751
UGC Thousands of Ad Enabled Views: 21.751
INDMusic Percentags: 0.1
UGC InDMusic Fee is: 2.9520642000000006
Total UGC Earnings: 26.568577800000007

Total Channel Partner Payout: 26.568577800000007

videoId,claimType,claimOrigin,assetTitle,contentType,assetType,artist,album,isrc,customId,writer,channel,tViews,adViews,tEarnings
"-F8_0QpIDxc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,29,29,0
"-FbjunNqd68","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"-1TeIYtnT-Y","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"-IYRCupuXUw","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"-IeKoMIUsXE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"-VT64y3sHjg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,52,52,0.003873
"-f78waaD1fo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"-f78waaD1fo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"-qFt-2M7w9I","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"-yzmztWBMms","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"03Tloz8gvAI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"0MOlws3MEXc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,0,0,0
"0cPdKgV_1Zs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"0dGI87dAK3U","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,26,26,0.000369
"0dGI87dAK3U","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"0yceojwmtgs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"14l7_9HVZt4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0.002048
"14l7_9HVZt4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"1HQ8RKXd9zM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,106,0,0.00011
"1bnVlYcEtUM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"1ve5vtDAILc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"2H9Ae0HAiTY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"2LMrGAHeY7k","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"2M_2aU_tNnc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"2oiE3PF3Xnk","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"2rebWmAG5b8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"2sDbROHh4Pg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"2sDbROHh4Pg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"2xhazNTyyzg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,11,11,0
"2xhazNTyyzg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"32P-Km8PMbY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,26,26,0.010732
"32P-Km8PMbY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,0,0
"3DdnakKghT0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"3DdnakKghT0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,99,0,0
"3NDJfl4_Wgs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0.000686
"3ZQyu6VcoX4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"41p9jaTRGuQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,10,10,0
"49vMEm2-x7g","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"4Hsc6ALvvwU","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,22,22,0.001278
"4_I-yBHYVFg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"4czJW6GV46I","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"4fFciJMvnBQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"4fFciJMvnBQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"4jLr_TvQsUA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"4w8qxkR4O38","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"5-Z5yHBcNyc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"51YClBOms0c","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"58ap0gkpAOc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,35,35,0.000296
"5APycD2qkBI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0.000644
"5WBBJhvW75A","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"5b0ATCPUvpQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"6CtJUTCHpmA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"6CtJUTCHpmA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,30,0,0
"6GXYIquXZ9Q","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"6QDBhgmP-a4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,7,7,0.000199
"6axhM--ixUc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,11,11,0.00118
"6rZzvS9SRwE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"6sf_yOljs1A","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,20,20,0.000332
"73xkIWhdikA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"78ZD8vTyC5o","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0.00146
"7NjyxK1xg64","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"7bfkGBB74dA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"7npyc2eE-vo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,8,8,0
"7sUuiq-stVU","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"7sUuiq-stVU","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"7vySkgP36rs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"7vySkgP36rs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"7zrAkaN9ssc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,8,0,0
"80nfKj6oIMA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,0,0,0
"878OIbaGjkE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,0,0
"8NvyJQhwBvg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0.002368
"8jI_tua4BSU","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,325,325,0.03064
"8jI_tua4BSU","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,20,0,0
"8qH1iLgLPoc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"8wuZtq-zCn4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"96m-8HOdTA4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0.001164
"9CJEKlS4GSo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"9Ljads-kmbQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,5,5,0
"9Ljads-kmbQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,24,0,0
"9fB94TMqX7w","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,27,27,0.0004
"AVPmhXbKvKY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0.001417
"BKlCasSBh14","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,8,0,0
"BNjoftxN0Yo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"BNjoftxN0Yo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"BXiUfjrDPwo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,12,12,0
"BlVrUsKwrzc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"BqG6vkOamo8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,10,10,0.021728
"BqG6vkOamo8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"BqQcew8MLuY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"CLZxQ2fiezE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,5,5,0
"CzWd7bFpF_U","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"DRJDeVgf6oc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,5,0,0
"E9ib8wIuB7k","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,48,48,0.000212
"E_QSenGx4L0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,8,8,0
"Ec5YOr2TaLY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,5,0,0
"ElZPEcy8S3U","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,7,0,0
"EpFP1FtjKsk","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"EpFP1FtjKsk","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,9,0,0
"EyzL1q5T9h0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,103,103,0.003569
"EyzL1q5T9h0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"FGnLdchlUwY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,15,15,0.001144
"FGnLdchlUwY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"FHb5vaUBfpI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"FRqvc6PV3xI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,7,7,0
"FXlH2OtBeFM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"FXlH2OtBeFM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"FmMMFMOlMnY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"Fn0QR18vGJ0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,19,19,0.001782
"FzCtxKNN06k","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"H7S3zXfPF0U","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,6,6,0
"HOXOuh7QxNs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"HiPGZ_FGbZM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"HjCOHpm_Mg4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"HjCOHpm_Mg4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"HjZeJIUHyug","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"I6x1uG8WqiA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"IArq8TpvxQ0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"IPQswYLiUyc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"IeBYxpGoE38","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,9,9,0
"IeBYxpGoE38","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"IgfKrq5LcKs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,24,24,0.005173
"IgfKrq5LcKs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"IwyLb0nC4oM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,13,13,0
"J0HzdcHCUD4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,46,46,0.155893
"JWJDhjDCcm8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"JYqwVPq2E2s","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0.000382
"JdUXzrYfJPo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,34,34,0.001485
"JdUXzrYfJPo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"K_cb2rIFodw","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"Kq020itqRb8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,10,10,0
"Kq020itqRb8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"L0QIr-nOX7A","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,0,0
"L3ap8ZltNrE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"LIlow159ODI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,20,20,0.001489
"LIlow159ODI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"LNg8A8y-S9k","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"LSLE2JlP4V0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"M11MXyvfF2w","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,0,0
"M1h6N9YfBTg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"MILGRShKhAM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,5,0,0
"MQUmeF8OVEc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"MTyBtb0w2Ik","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0.0003
"MTyBtb0w2Ik","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,35,0,0
"MXQlln4teC8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"MknLLmkqVyE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"Mw08AvceSuw","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"NTg12ifm1eo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"NTg12ifm1eo","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"NUuNwmlPWf8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,202,202,0.30949
"NUuNwmlPWf8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,48,0,0
"Nqq-pui66Xw","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,5,0,0
"OTrGnMHbTL8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0
"P5oNqHacm0c","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,0,0
"P9C5KifCq5A","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"PESv6BoANbI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"PESv6BoANbI","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,0,0
"P_hTz3s7Ozc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"PqB58-f4lnQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,0,0
"PzRMV-GfmAs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"Q3cIroi7KDE","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"QUSoXReIOSQ","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,2,2,0
"QXEnMgomfo0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"Q_sHwIbxPg8","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,3,3,0.002861
"R-vUlLna6GY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,39,39,0.000424
"R-vUlLna6GY","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,12,0,0
"R5f_EWfkoNg","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"R9bZYcLYLgM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"RS3OViGZ9cc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"R_0D8XizHQM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,68,68,0.005239
"R_0D8XizHQM","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,10,0,0
"Rd6OtZKQ7_0","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,4,0
"S3W59OnOYs4","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"SEW1bt1ZxgA","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,1,1,0
"SMYhNfVbixc","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,7746,7746,16.031687
"SuF97D8FhMs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,70,70,0.082562
"SuF97D8FhMs","Audio","Audio Match","Powers Like Kenny","UGC","Sound Recording","Milkman","Fragments","TCABD1229271","MILKMAN",,,4,0,0
