INDMusic Channel Report
September 2014
9LILG

Partner Views are: 2765397
Non-Ad Requested Views: 26405
Partner Revenue is: 5511.239074999999
Partner Ad Enabled Views are: 2738992
Partner Thousands of Ad Enabled Views: 2738.992
CPM: 2.0121413552869076
INDMusic Percentage: 0.1
Partner InDMusic Fee is: 551.1239074999999
Total Partner Earnings: 4960.115167499998

UGC Views are: 2014478
UGC Revenue is: 1632.0679429999989
UGC Ad Enabled Views are: 1599385
UGC Thousands of Ad Enabled Views: 1599.385
INDMusic Percentags: 0.1
UGC InDMusic Fee is: 163.2067942999999
Total UGC Earnings: 1468.861148699999

Total Channel Partner Payout: 6428.976316199997

videoId,claimType,claimOrigin,assetTitle,contentType,assetType,artist,album,isrc,customId,writer,channel,tViews,adViews,tEarnings
"an81D4NwUco","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,7269,7269,8.014021
"an81D4NwUco","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,139,0,0
"aprlEH0_FNE","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,13,13,0
"aprlEH0_FNE","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,13,13,0
"atdx4AI1fy0","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,18,18,0
"atdx4AI1fy0","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,18,18,0
"auOs6FEz8zs","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"auOs6FEz8zs","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"av2ubOjIOzU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,1,0
"av2ubOjIOzU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,1,0
"avNdjE5lylA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,3724,3724,5.178402
"avNdjE5lylA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,3724,3724,5.178402
"avNdjE5lylA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,49,0,0
"axpH1qlm3Yw","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,7,7,0
"axpH1qlm3Yw","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,7,7,0
"b-hrxh1nI_0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,13,13,0.000201
"b0vvepEZM3E","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,29,29,0.00127
"b0vvepEZM3E","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,0,0
"b2sO0p-UGAw","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,32,32,0
"b2sO0p-UGAw","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,0,0
"b4LPqglG7b8","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,6,6,0
"b5we97veaJk","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,3,3,0
"b7g7q-VOjkU","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"bAUKRBOxZ_4","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,13,13,0
"bAUKRBOxZ_4","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,0,0
"bBdYWaoz4jk","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,1,1,0
"bBitAhqO6nc","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,38,38,0
"bCU-qJ6Cfac","Audio","Audio Match","I'm Your Enemy (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201238","9LILG",,,1,1,0
"bCz2TyTDG24","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,2,0.000434
"bD-9IgKL2Ns","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,14,14,0.0012
"bD-9IgKL2Ns","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,0,0
"bEN7uqdCmcg","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,5,5,0
"bEN7uqdCmcg","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,0,0
"bErCJWWSZCY","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,118,118,0.005246
"bErCJWWSZCY","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,0,0
"bH5dSAaKFmM","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"bH5dSAaKFmM","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"bHWKIlHVXzs","Audio","Audio Match","Sucios Part 2","UGC",,"Lil G","Blue Devil Part 2","USASN1200423","9LILG",,,1,1,0
"bH_GUS7UGvA","Audio","Audio Match","Liquor Store","UGC",,"King Lil G","Lost in Smoke","USASN1302115","9LILG",,,93,93,0.004465
"bH_GUS7UGvA","Audio","Audio Match","Liquor Store","UGC",,"King Lil G","Lost in Smoke","USASN1302115","9LILG",,,1,0,0
"bJzSCYc4AwA","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,1,0
"bPjKAz8vDSw","Audio","Audio Match","Forget Your Boyfriend","UGC",,"King Lil G","King Enemy","USASN1201253","9LILG",,,2,2,0
"bQqlQz5jZ2w","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,40,40,0.001868
"bQqlQz5jZ2w","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,0,0
"bS9q8SCPR-w","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,1,1,0
"bWVWxulouoU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,14,0,0
"bZ8c5sFSuyk","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,7,7,0
"bcHlOM0ij48","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,9,9,0.000359
"bd0vKMEfwjY","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,69,69,0.005648
"bd0vKMEfwjY","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,1,0,0
"bgF55qDUgrM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"bgHzIal6nXQ","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,6,6,0
"bj-38Gq7F78","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2843,2843,1.638594
"bj-38Gq7F78","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,259,0,0
"bjFW8Ce37YI","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,1813,1813,0.492771
"bjFW8Ce37YI","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,23,0,0
"bk79SRHJ-3g","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,0,0
"bplZmj7CQ00","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"brAG64Brx3U","Audio-Visual","Web Upload","","PARTNER-PROVIDED",,"","","","9LILG",,,236,236,0.01318
"brAG64Brx3U","Audio-Visual","Web Upload","","PARTNER-PROVIDED",,"","","","9LILG",,,1,0,0
"brSY2f6MKYM","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,40,40,0.000174
"brSY2f6MKYM","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,40,40,0.000174
"brSY2f6MKYM","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,1,0,0
"buL3oGV6nvI","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,12,12,5e-05.0
"bv5hFQ2udzs","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,52,52,0.000576
"bv5hFQ2udzs","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,1,0,0
"byH3W8dh63Q","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"c0HpinGoik0","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,22,22,0.000105
"c1SnimVvhR8","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,6,6,0
"c1XP1qtj1yk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,8,8,0
"c1XP1qtj1yk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,8,8,0
"c56N_k98eHY","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"c5_sFMfDLWU","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,5,5,0.000158
"c8tCLyYu28Y","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,110,110,0.06983499999999999
"c8tCLyYu28Y","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,8,0,0
"cAOsycADL58","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0
"cAOsycADL58","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"cM-bxLRgSgs","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"cNK9e__vKzg","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,0,0,0
"cOPMFjaDagg","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,22,22,0
"cQ9Kjw4mvOY","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,5,5,0
"cQ9Kjw4mvOY","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,5,5,0
"cTxNUD9SyGo","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,1,1,0.000964
"cVoL8gh2UAA","Audio","Audio Match","Liquor Store","UGC",,"King Lil G","Lost in Smoke","USASN1302115","9LILG",,,1560,1560,3.167647
"cVoL8gh2UAA","Audio","Audio Match","Liquor Store","UGC",,"King Lil G","Lost in Smoke","USASN1302115","9LILG",,,12,0,0
"cX76d2Jdsvw","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,195,195,0.000906
"cX76d2Jdsvw","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,195,195,0.000906
"cX76d2Jdsvw","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,10,0,0
"cXaZ6XO9bcU","Audio","Audio Match","I'm Your Enemy (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201238","9LILG",,,2861,2861,7.073783
"cXaZ6XO9bcU","Audio","Audio Match","I'm Your Enemy (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201238","9LILG",,,21,0,0
"ccRuUvtypZQ","Audio-Visual","Web Upload","King Lil G-(Double9)Gunz in my Neighborhood feat LiL Yogi ( FREE download Link)","PARTNER-PROVIDED",,"King Lil G","","USASN1200417","9LILG",,,7064,7064,12.935226
"ccRuUvtypZQ","Audio-Visual","Web Upload","King Lil G-(Double9)Gunz in my Neighborhood feat LiL Yogi ( FREE download Link)","PARTNER-PROVIDED",,"King Lil G","","USASN1200417","9LILG",,,7064,7064,12.935226
"ccRuUvtypZQ","Audio-Visual","Web Upload","King Lil G-(Double9)Gunz in my Neighborhood feat LiL Yogi ( FREE download Link)","PARTNER-PROVIDED",,"King Lil G","","USASN1200417","9LILG",,,131,0,0
"cdQvyh1buNE","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"cePsT5GVuSk","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,7,7,0.00012
"ceW0QG7N0Ho","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,58,58,0.00122
"ceW0QG7N0Ho","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,58,58,0.00122
"ceW0QG7N0Ho","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"cfRor3N049E","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"cfRor3N049E","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"cgNVo6z8Skc","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,23,23,0.001572
"cgNVo6z8Skc","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,0,0
"chEgeCws80s","Audio","Audio Match","Love Kills Feat. Krypto","UGC",,"King Lil G","AK47Boyz","QMEBT1400811","9LILG",,,1,1,0
"chEgeCws80s","Audio","Audio Match","Love Kills Feat. Krypto","UGC",,"King Lil G","AK47Boyz","QMEBT1400811","9LILG",,,1,1,0
"cjBobEdigbo","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,221,221,0.667453
"cjBobEdigbo","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,0,0
"cjqcmoCTil8","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,64,64,0
"cmpl39JX0P8","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,11,11,0
"cmpl39JX0P8","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,3,0,0
"cnc4wKQByjU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,3,3,0
"coqNEpJAv_E","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2,2,0
"cwZutStDAgI","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,3,3,0
"cwZutStDAgI","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,3,3,0
"cyIEGO0nPMQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,5,5,0
"cyIEGO0nPMQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,5,5,0
"cypXEIKdqwU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"cz8oiwbVO0g","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,50,50,0
"cz8oiwbVO0g","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,3,0,0
"czD4Hc5bDJ4","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,1.6e-05
"d-3PSfQLSj8","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,227,227,0.086775
"d-3PSfQLSj8","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,53,0,0
"d1F-COhMclY","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,3,0
"d1UM6hq-u50","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0.000292
"d1UM6hq-u50","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"d4RGjuZRhIM","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,60,60,0.000112
"d4RGjuZRhIM","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,5,0,0
"d6kg8aTByHw","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,46,46,0.00094
"d6kg8aTByHw","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,24,0,0
"dBPg1udoZcM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"dDaNjK2KeWo","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,99,99,0.045538
"dDaNjK2KeWo","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,2,0,0
"dJ5Iux3CrrM","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,25,25,0
"dJ5Iux3CrrM","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,0,0
"dJgq49cL2gY","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,27,27,0.0010145
"dJgq49cL2gY","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,27,27,0.0010145
"dJgq49cL2gY","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"dK0WskgDzoY","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2,2,0
"dP1pzYngCk0","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,4,4,0
"dT6eHzh-uHI","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,74,74,0.137388
"dTheTlmoegY","Audio","Audio Match","Psycho","UGC",,"King Lil G","King Enemy","USASN1201252","9LILG",,,4,4,0
"dTxmk96Fg9M","Audio","Audio Match","If You Don't Know","UGC",,"King Lil G","King Enemy","USASN1201247","9LILG",,,157,157,0.407207
"dTxmk96Fg9M","Audio","Audio Match","If You Don't Know","UGC",,"King Lil G","King Enemy","USASN1201247","9LILG",,,5,0,0
"dUXeMiYoPwc","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,1,1,0
"dXVVrxQ_MkU","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,8,8,0
"d_9tUh4W0sM","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0.000412
"dbIG9lyGc-I","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,1196,1196,1.019293
"dbIG9lyGc-I","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,1196,1196,1.019293
"dbIG9lyGc-I","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,20,0,0
"dcxsGELv2E0","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,26,26,0.00032
"dcxsGELv2E0","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,1,0,0
"dfd_vCGH3-c","Audio","Audio Match","Love Kills Feat. Krypto","UGC",,"King Lil G","AK47Boyz","QMEBT1400811","9LILG",,,16,16,0.0005525
"dfd_vCGH3-c","Audio","Audio Match","Love Kills Feat. Krypto","UGC",,"King Lil G","AK47Boyz","QMEBT1400811","9LILG",,,16,16,0.0005525
"dhKHqZd1V8Y","Audio-Visual","Web Upload","lilg8","PARTNER-PROVIDED",,"","","","9LILG",,,1,0,0
"dhKHqZd1V8Y","Audio-Visual","Web Upload","lilg8","PARTNER-PROVIDED",,"","","","9LILG",,,7399,7399,6.2667505
"dhKHqZd1V8Y","Audio-Visual","Web Upload","lilg8","PARTNER-PROVIDED",,"","","","9LILG",,,7399,7399,6.2667505
"dhKHqZd1V8Y","Audio-Visual","Web Upload","lilg8","PARTNER-PROVIDED",,"","","","9LILG",,,97,0,0
"dieDiNcwcB8","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,2,2,0.000592
"dkgkqZ6f61U","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,5,5,0
"dlq1zEeB5Tc","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,270,270,0.181068
"dlq1zEeB5Tc","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,17,0,0
"dm7r5F9yye0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"dmf7Vb02TPc","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,3,3,0.000152
"dmqc1GDxoCk","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,6,6,0
"dnaYY0VU0hQ","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,8,8,0
"dnaYY0VU0hQ","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,2,0,0
"dqL89Uy_dSE","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,8,8,0.001571
"dqL89Uy_dSE","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,0,0
"dsoukocABqY","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,1,0,0
"dsoukocABqY","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,2359,2359,1.571895
"dsoukocABqY","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,2359,2359,1.571895
"dsoukocABqY","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,19,0,0
"duENPYsGt1Q","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,8,8,0
"duENPYsGt1Q","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,1,0,0
"e1VHK9F0lhw","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"e34aELythiI","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,15,15,0
"e4fzv2oP_mo","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,2,2,0
"e5jKVTzBkZs","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,0,0
